Strain,Stress,Strain Rate,Temperature
0.5153,144.61765,0.01,250
0.51542,144.60877,0.01,250
0.51547,144.60173,0.01,250
0.51557,144.59177,0.01,250
0.51579,144.58407,0.01,250
0.51608,144.57477,0.01,250
0.516,144.5679,0.01,250
0.51597,144.55978,0.01,250
0.516,144.55354,0.01,250
0.51652,144.54541,0.01,250
0.5164,144.53872,0.01,250
0.51626,144.53126,0.01,250
0.51642,144.52515,0.01,250
0.51662,144.51878,0.01,250
0.51678,144.51373,0.01,250
0.51709,144.50913,0.01,250
0.51677,144.50636,0.01,250
0.51678,144.50414,0.01,250
0.51697,144.50321,0.01,250
0.51735,144.50332,0.01,250
0.51743,144.5037,0.01,250
0.51743,144.50515,0.01,250
0.51707,144.50649,0.01,250
0.51767,144.50876,0.01,250
0.5176,144.5094,0.01,250
0.51766,144.51068,0.01,250
0.51775,144.5101,0.01,250
0.51775,144.51065,0.01,250
0.51806,144.50869,0.01,250
0.51812,144.50816,0.01,250
0.51826,144.50474,0.01,250
0.5185,144.50371,0.01,250
0.51876,144.49994,0.01,250
0.51865,144.49925,0.01,250
0.51868,144.49569,0.01,250
0.51889,144.49509,0.01,250
0.51898,144.49009,0.01,250
0.51891,144.48854,0.01,250
0.51909,144.48238,0.01,250
0.51931,144.48078,0.01,250
0.51927,144.4747,0.01,250
0.51955,144.47454,0.01,250
0.51974,144.46977,0.01,250
0.51975,144.47188,0.01,250
0.51976,144.46922,0.01,250
0.51975,144.47329,0.01,250
0.52003,144.47185,0.01,250
0.51985,144.4763,0.01,250
0.5202,144.47303,0.01,250
0.52033,144.47537,0.01,250
0.5203,144.46973,0.01,250
0.52029,144.46992,0.01,250
0.52066,144.46168,0.01,250
0.52066,144.45945,0.01,250
0.52118,144.44903,0.01,250
0.52104,144.4448,0.01,250
0.52098,144.43286,0.01,250
0.52109,144.42765,0.01,250
0.52089,144.41544,0.01,250
0.52146,144.41038,0.01,250
0.52137,144.39864,0.01,250
0.52176,144.39632,0.01,250
0.5216,144.38841,0.01,250
0.52187,144.38715,0.01,250
0.52165,144.38005,0.01,250
0.52196,144.37891,0.01,250
0.5221,144.37264,0.01,250
0.52219,144.37171,0.01,250
0.52207,144.36536,0.01,250
0.52215,144.36531,0.01,250
0.52225,144.36055,0.01,250
0.52247,144.36174,0.01,250
0.52285,144.35999,0.01,250
0.52265,144.36475,0.01,250
0.52297,144.36531,0.01,250
0.52307,144.36989,0.01,250
0.52293,144.37114,0.01,250
0.52304,144.37662,0.01,250
0.52315,144.379,0.01,250
0.52341,144.38469,0.01,250
0.52331,144.3878,0.01,250
0.52363,144.39605,0.01,250
0.52371,144.40078,0.01,250
0.5239,144.41054,0.01,250
0.5237,144.41687,0.01,250
0.5239,144.42655,0.01,250
0.52389,144.43237,0.01,250
0.52411,144.4417,0.01,250
0.52431,144.44676,0.01,250
0.52457,144.455,0.01,250
0.52438,144.45769,0.01,250
0.5242,144.46348,0.01,250
0.52468,144.46347,0.01,250
0.52447,144.46644,0.01,250
0.525,144.46225,0.01,250
0.52496,144.46058,0.01,250
0.52514,144.45156,0.01,250
0.52539,144.44572,0.01,250
0.52519,144.43357,0.01,250
0.52514,144.42673,0.01,250
0.52489,144.41327,0.01,250
0.52538,144.40632,0.01,250
0.52527,144.39322,0.01,250
0.52565,144.38716,0.01,250
0.52564,144.37417,0.01,250
0.52627,144.36881,0.01,250
0.52617,144.35633,0.01,250
0.52587,144.35162,0.01,250
0.526,144.34013,0.01,250
0.5264,144.3367,0.01,250
0.52648,144.32669,0.01,250
0.5263,144.32523,0.01,250
0.52659,144.31623,0.01,250
0.52673,144.31619,0.01,250
0.5268,144.30875,0.01,250
0.52699,144.30995,0.01,250
0.52717,144.30347,0.01,250
0.52707,144.30581,0.01,250
0.52706,144.30108,0.01,250
0.52735,144.30458,0.01,250
0.52749,144.30058,0.01,250
0.52737,144.30392,0.01,250
0.52758,144.29996,0.01,250
0.5281,144.30352,0.01,250
0.52757,144.29836,0.01,250
0.52792,144.29946,0.01,250
0.52819,144.29463,0.01,250
0.52798,144.29587,0.01,250
0.52827,144.29218,0.01,250
0.52826,144.29439,0.01,250
0.52827,144.2925,0.01,250
0.52853,144.29612,0.01,250
0.52873,144.29498,0.01,250
0.52875,144.29801,0.01,250
0.5288,144.29692,0.01,250
0.52866,144.29861,0.01,250
0.52892,144.2957,0.01,250
0.52909,144.29546,0.01,250
0.52929,144.29323,0.01,250
0.52949,144.29334,0.01,250
0.52964,144.2923,0.01,250
0.5297,144.29369,0.01,250
0.52953,144.29497,0.01,250
0.52952,144.29822,0.01,250
0.5296,144.29955,0.01,250
0.52982,144.30211,0.01,250
0.52998,144.30234,0.01,250
0.5303,144.30245,0.01,250
0.53037,144.30067,0.01,250
0.5303,144.2975,0.01,250
0.53018,144.29175,0.01,250
0.53042,144.28429,0.01,250
0.53047,144.27443,0.01,250
0.53094,144.26348,0.01,250
0.53082,144.25098,0.01,250
0.53095,144.23785,0.01,250
0.53093,144.22378,0.01,250
0.53083,144.21007,0.01,250
0.53123,144.19626,0.01,250
0.53119,144.18377,0.01,250
0.53128,144.17202,0.01,250
0.53152,144.16176,0.01,250
0.53165,144.15192,0.01,250
0.5318,144.14386,0.01,250
0.53194,144.13654,0.01,250
0.53187,144.13125,0.01,250
0.53167,144.12714,0.01,250
0.53236,144.12519,0.01,250
0.53237,144.12437,0.01,250
0.53262,144.12577,0.01,250
0.53258,144.12833,0.01,250
0.5327,144.13291,0.01,250
0.53255,144.13819,0.01,250
0.5326,144.14478,0.01,250
0.5326,144.15125,0.01,250
0.53284,144.15827,0.01,250
0.53291,144.16448,0.01,250
0.53306,144.17066,0.01,250
0.53309,144.17539,0.01,250
0.53331,144.17944,0.01,250
0.53349,144.18169,0.01,250
0.53349,144.18341,0.01,250
0.53355,144.18416,0.01,250
0.53384,144.18471,0.01,250
0.53409,144.18462,0.01,250
0.53412,144.18448,0.01,250
0.5339,144.18355,0.01,250
0.53406,144.18243,0.01,250
0.534,144.18028,0.01,250
0.53422,144.17765,0.01,250
0.53458,144.17371,0.01,250
0.53418,144.16899,0.01,250
0.53449,144.16303,0.01,250
0.53461,144.15714,0.01,250
0.53475,144.15108,0.01,250
0.53494,144.14524,0.01,250
0.53503,144.13981,0.01,250
0.5352,144.13506,0.01,250
0.53523,144.13095,0.01,250
0.53515,144.12759,0.01,250
0.53527,144.12478,0.01,250
0.53547,144.12244,0.01,250
0.53577,144.1201,0.01,250
0.53559,144.11749,0.01,250
0.53606,144.11467,0.01,250
0.53579,144.11136,0.01,250
0.53591,144.10752,0.01,250
0.53628,144.10274,0.01,250
0.53637,144.09738,0.01,250
0.53615,144.09123,0.01,250
0.53609,144.08427,0.01,250
0.53624,144.07667,0.01,250
0.5364,144.06889,0.01,250
0.5366,144.06085,0.01,250
0.53669,144.05304,0.01,250
0.5369,144.04507,0.01,250
0.5368,144.03802,0.01,250
0.53708,144.03118,0.01,250
0.53709,144.02559,0.01,250
0.53708,144.02047,0.01,250
0.53756,144.01671,0.01,250
0.53741,144.01334,0.01,250
0.53744,144.01104,0.01,250
0.53737,144.00918,0.01,250
0.53773,144.00834,0.01,250
0.53795,144.00792,0.01,250
0.53812,144.00877,0.01,250
0.53813,144.01031,0.01,250
0.53812,144.01306,0.01,250
0.53817,144.01671,0.01,250
0.53833,144.02189,0.01,250
0.53855,144.02761,0.01,250
0.53862,144.03381,0.01,250
0.53879,144.03993,0.01,250
0.53867,144.04591,0.01,250
0.53893,144.05125,0.01,250
0.53905,144.0555,0.01,250
0.53896,144.05907,0.01,250
0.5392,144.06212,0.01,250
0.53951,144.0649,0.01,250
0.5397,144.06688,0.01,250
0.53956,144.06898,0.01,250
0.53962,144.07004,0.01,250
0.53983,144.0707,0.01,250
0.54013,144.06971,0.01,250
0.53988,144.06774,0.01,250
0.5402,144.06394,0.01,250
0.54028,144.05919,0.01,250
0.54028,144.05237,0.01,250
0.5405,144.04506,0.01,250
0.54052,144.03651,0.01,250
0.54031,144.02823,0.01,250
0.54045,144.01911,0.01,250
0.54075,144.01091,0.01,250
0.54118,144.00231,0.01,250
0.54075,143.99512,0.01,250
0.54101,143.98809,0.01,250
0.5411,143.98282,0.01,250
0.54138,143.97848,0.01,250
0.54133,143.97592,0.01,250
0.54141,143.97352,0.01,250
0.5415,143.97207,0.01,250
0.54172,143.97054,0.01,250
0.5416,143.96977,0.01,250
0.5417,143.96865,0.01,250
0.54195,143.96825,0.01,250
0.5418,143.96699,0.01,250
0.54209,143.96569,0.01,250
0.54214,143.96359,0.01,250
0.54219,143.96178,0.01,250
0.54218,143.95937,0.01,250
0.54205,143.95678,0.01,250
0.54255,143.95297,0.01,250
0.54274,143.94914,0.01,250
0.54269,143.94456,0.01,250
0.54287,143.94069,0.01,250
0.54292,143.93693,0.01,250
0.54292,143.93388,0.01,250
0.54305,143.93078,0.01,250
0.54331,143.92785,0.01,250
0.54342,143.92509,0.01,250
0.54354,143.92297,0.01,250
0.5438,143.92085,0.01,250
0.54381,143.91907,0.01,250
0.54384,143.91696,0.01,250
0.5437,143.91516,0.01,250
0.54415,143.91262,0.01,250
0.54393,143.91021,0.01,250
0.54433,143.90678,0.01,250
0.54438,143.90261,0.01,250
0.5444,143.89707,0.01,250
0.54445,143.89105,0.01,250
0.54472,143.8841,0.01,250
0.54465,143.87735,0.01,250
0.54487,143.87039,0.01,250
0.54464,143.86448,0.01,250
0.54495,143.85888,0.01,250
0.54513,143.85502,0.01,250
0.54558,143.85145,0.01,250
0.54559,143.85,0.01,250
0.54536,143.84832,0.01,250
0.54549,143.84786,0.01,250
0.54536,143.84657,0.01,250
0.54596,143.84631,0.01,250
0.54597,143.84485,0.01,250
0.54608,143.84471,0.01,250
0.54587,143.84362,0.01,250
0.54594,143.84403,0.01,250
0.54605,143.84351,0.01,250
0.54638,143.8445,0.01,250
0.54633,143.84414,0.01,250
0.5465,143.84537,0.01,250
0.54642,143.84528,0.01,250
0.54671,143.84673,0.01,250
0.54658,143.84707,0.01,250
0.54686,143.84982,0.01,250
0.54694,143.85237,0.01,250
0.5471,143.85815,0.01,250
0.54734,143.86434,0.01,250
0.54735,143.87377,0.01,250
0.54742,143.88303,0.01,250
0.54765,143.89439,0.01,250
0.54739,143.9041,0.01,250
0.54787,143.91471,0.01,250
0.54776,143.92281,0.01,250
0.54785,143.93035,0.01,250
0.54827,143.93402,0.01,250
0.54814,143.93604,0.01,250
0.54827,143.93311,0.01,250
0.54837,143.9279,0.01,250
0.54857,143.91747,0.01,250
0.54836,143.90416,0.01,250
0.54851,143.88527,0.01,250
0.54856,143.86332,0.01,250
0.5485,143.83586,0.01,250
0.54872,143.806,0.01,250
0.54901,143.7718,0.01,250
0.54887,143.73593,0.01,250
0.54917,143.69594,0.01,250
0.54941,143.65449,0.01,250
0.54952,143.61001,0.01,250
0.54951,143.56552,0.01,250
0.54968,143.51932,0.01,250
0.54984,143.47362,0.01,250
0.54979,143.4264,0.01,250
0.54986,143.3798,0.01,250
0.54999,143.3322,0.01,250
0.55018,143.28653,0.01,250
0.55023,143.24121,0.01,250
0.5506,143.19877,0.01,250
0.5506,143.15754,0.01,250
0.5505,143.1202,0.01,250
0.55039,143.08607,0.01,250
0.55042,143.05735,0.01,250
0.55065,143.0323,0.01,250
0.55079,143.01239,0.01,250
0.55117,142.99536,0.01,250
0.55115,142.98241,0.01,250
0.55112,142.97207,0.01,250
0.55112,142.96527,0.01,250
0.55101,142.96035,0.01,250
0.55158,142.95856,0.01,250
0.55166,142.9583,0.01,250
0.55156,142.96135,0.01,250
0.55192,142.9669,0.01,250
0.55185,142.97609,0.01,250
0.55177,142.98798,0.01,250
0.55202,143.00358,0.01,250
0.55203,143.02196,0.01,250
0.55228,143.04372,0.01,250
0.55227,143.06743,0.01,250
0.55253,143.09347,0.01,250
0.55264,143.12075,0.01,250
0.55272,143.14974,0.01,250
0.55266,143.1797,0.01,250
0.55284,143.21088,0.01,250
0.55302,143.24271,0.01,250
0.55338,143.27533,0.01,250
0.55284,143.30809,0.01,250
0.5533,143.34092,0.01,250
0.55363,143.37347,0.01,250
0.55335,143.40431,0.01,250
0.55371,143.43301,0.01,250
0.55345,143.45894,0.01,250
0.55383,143.48149,0.01,250
0.55389,143.50044,0.01,250
0.55398,143.51621,0.01,250
0.55402,143.5282,0.01,250
0.55412,143.53713,0.01,250
0.55425,143.54272,0.01,250
0.55429,143.5461,0.01,250
0.55447,143.5467,0.01,250
0.55456,143.54575,0.01,250
0.55481,143.54237,0.01,250
0.55485,143.538,0.01,250
0.55509,143.53164,0.01,250
0.55491,143.5248,0.01,250
0.5549,143.51699,0.01,250
0.55496,143.51001,0.01,250
0.55543,143.50237,0.01,250
0.55543,143.49555,0.01,250
0.55541,143.4884,0.01,250
0.55559,143.48197,0.01,250
0.55569,143.47522,0.01,250
0.55557,143.46924,0.01,250
0.55558,143.46345,0.01,250
0.55591,143.45882,0.01,250
0.55607,143.45516,0.01,250
0.55623,143.45335,0.01,250
0.55618,143.45293,0.01,250
0.55643,143.45445,0.01,250
0.55646,143.45687,0.01,250
0.55639,143.45963,0.01,250
0.55654,143.46244,0.01,250
0.55683,143.46449,0.01,250
0.55688,143.46648,0.01,250
0.55686,143.46782,0.01,250
0.55709,143.46996,0.01,250
0.55737,143.4715,0.01,250
0.5572,143.47512,0.01,250
0.55728,143.47928,0.01,250
0.55749,143.48615,0.01,250
0.55756,143.49458,0.01,250
0.55762,143.50587,0.01,250
0.55787,143.51779,0.01,250
0.5581,143.53294,0.01,250
0.55792,143.54836,0.01,250
0.55778,143.56624,0.01,250
0.55834,143.58393,0.01,250
0.55834,143.60284,0.01,250
0.55862,143.61986,0.01,250
0.55873,143.63762,0.01,250
0.55858,143.65282,0.01,250
0.55854,143.66843,0.01,250
0.55883,143.68192,0.01,250
0.55858,143.69565,0.01,250
0.55911,143.70746,0.01,250
0.55892,143.71984,0.01,250
0.55922,143.73011,0.01,250
0.55947,143.74067,0.01,250
0.55918,143.74895,0.01,250
0.55936,143.75679,0.01,250
0.55966,143.76194,0.01,250
0.55968,143.76629,0.01,250
0.55966,143.76839,0.01,250
0.5599,143.77047,0.01,250
0.55982,143.77075,0.01,250
0.56017,143.77151,0.01,250
0.56,143.77127,0.01,250
0.56022,143.77147,0.01,250
0.56016,143.77087,0.01,250
0.56066,143.77103,0.01,250
0.56067,143.76994,0.01,250
0.5606,143.76884,0.01,250
0.56094,143.76632,0.01,250
0.56116,143.76359,0.01,250
0.56099,143.75932,0.01,250
0.5613,143.75479,0.01,250
0.56137,143.74882,0.01,250
0.56109,143.74266,0.01,250
0.56115,143.73516,0.01,250
0.56165,143.72704,0.01,250
0.56159,143.7175,0.01,250
0.56163,143.70745,0.01,250
0.56169,143.6956,0.01,250
0.56182,143.68391,0.01,250
0.56201,143.67088,0.01,250
0.56217,143.65789,0.01,250
0.56232,143.64286,0.01,250
0.56231,143.62789,0.01,250
0.56241,143.61064,0.01,250
0.56223,143.59391,0.01,250
0.56273,143.5757,0.01,250
0.56261,143.55802,0.01,250
0.56249,143.53893,0.01,250
0.56296,143.52225,0.01,250
0.56291,143.50567,0.01,250
0.56303,143.49331,0.01,250
0.56327,143.48118,0.01,250
0.5634,143.47249,0.01,250
0.56329,143.46308,0.01,250
0.56336,143.45727,0.01,250
0.56347,143.45012,0.01,250
0.56334,143.44645,0.01,250
0.56366,143.44074,0.01,250
0.56378,143.43698,0.01,250
0.56391,143.43005,0.01,250
0.56376,143.4254,0.01,250
0.56379,143.41752,0.01,250
0.5644,143.41212,0.01,250
0.5645,143.40354,0.01,250
0.5644,143.39744,0.01,250
0.56465,143.38931,0.01,250
0.56504,143.38515,0.01,250
0.56489,143.37939,0.01,250
0.56518,143.37801,0.01,250
0.56503,143.37537,0.01,250
0.56478,143.37619,0.01,250
0.56539,143.37483,0.01,250
0.56545,143.37617,0.01,250
0.56553,143.37443,0.01,250
0.56562,143.37476,0.01,250
0.56553,143.3716,0.01,250
0.56554,143.36998,0.01,250
0.56559,143.36542,0.01,250
0.56608,143.36291,0.01,250
0.56605,143.3581,0.01,250
0.56631,143.3564,0.01,250
0.56614,143.35336,0.01,250
0.5661,143.35367,0.01,250
0.56608,143.35332,0.01,250
0.56671,143.35616,0.01,250
0.56682,143.35795,0.01,250
0.56674,143.36254,0.01,250
0.56679,143.36543,0.01,250
0.56667,143.37047,0.01,250
0.56683,143.37382,0.01,250
0.56728,143.3793,0.01,250
0.56736,143.38308,0.01,250
0.56727,143.38901,0.01,250
0.56758,143.39329,0.01,250
0.56724,143.39925,0.01,250
0.56722,143.40302,0.01,250
0.56751,143.40718,0.01,250
0.56763,143.40873,0.01,250
0.5677,143.40997,0.01,250
0.56773,143.40781,0.01,250
0.5679,143.40544,0.01,250
0.56806,143.40028,0.01,250
0.56828,143.3954,0.01,250
0.56833,143.38887,0.01,250
0.56867,143.38415,0.01,250
0.56871,143.37898,0.01,250
0.56859,143.37582,0.01,250
0.56899,143.37207,0.01,250
0.56868,143.36945,0.01,250
0.56883,143.36608,0.01,250
0.56894,143.36327,0.01,250
0.56913,143.35888,0.01,250
0.56917,143.35409,0.01,250
0.56963,143.34751,0.01,250
0.56949,143.34001,0.01,250
0.5696,143.33107,0.01,250
0.56957,143.32188,0.01,250
0.5699,143.3112,0.01,250
0.57001,143.29993,0.01,250
0.56999,143.28697,0.01,250
0.57003,143.27298,0.01,250
0.5704,143.25886,0.01,250
0.57057,143.24536,0.01,250
0.5705,143.23265,0.01,250
0.57064,143.22074,0.01,250
0.57066,143.21065,0.01,250
0.5705,143.20186,0.01,250
0.5705,143.19516,0.01,250
0.57084,143.18993,0.01,250
0.57073,143.18707,0.01,250
0.571,143.1847,0.01,250
0.57121,143.18378,0.01,250
0.57124,143.18218,0.01,250
0.57136,143.18211,0.01,250
0.5715,143.18107,0.01,250
0.57169,143.18092,0.01,250
0.57184,143.17917,0.01,250
0.57171,143.17803,0.01,250
0.57182,143.17548,0.01,250
0.57204,143.17432,0.01,250
0.57219,143.17313,0.01,250
0.57247,143.17414,0.01,250
0.57261,143.17467,0.01,250
0.5723,143.17749,0.01,250
0.57252,143.17945,0.01,250
0.5725,143.18216,0.01,250
0.57264,143.18347,0.01,250
0.57239,143.18461,0.01,250
0.57257,143.18429,0.01,250
0.57281,143.18329,0.01,250
0.57286,143.18147,0.01,250
0.57318,143.17947,0.01,250
0.57324,143.17748,0.01,250
0.57324,143.17385,0.01,250
0.57352,143.1704,0.01,250
0.57345,143.16601,0.01,250
0.57365,143.16152,0.01,250
0.57395,143.15545,0.01,250
0.57384,143.15055,0.01,250
0.57375,143.14466,0.01,250
0.57397,143.14072,0.01,250
0.57434,143.13613,0.01,250
0.5741,143.13474,0.01,250
0.57447,143.1328,0.01,250
0.57454,143.13412,0.01,250
0.57469,143.13319,0.01,250
0.57463,143.13521,0.01,250
0.57481,143.13428,0.01,250
0.57493,143.13559,0.01,250
0.57506,143.13398,0.01,250
0.575,143.13486,0.01,250
0.57499,143.13318,0.01,250
0.57508,143.13382,0.01,250
0.57514,143.13204,0.01,250
0.57543,143.13268,0.01,250
0.57554,143.13115,0.01,250
0.57567,143.13171,0.01,250
0.57568,143.12978,0.01,250
0.57608,143.12969,0.01,250
0.57595,143.12639,0.01,250
0.57566,143.12442,0.01,250
0.57612,143.11912,0.01,250
0.57621,143.11544,0.01,250
0.57596,143.10948,0.01,250
0.57662,143.1046,0.01,250
0.57681,143.09741,0.01,250
0.57695,143.09195,0.01,250
0.5767,143.08512,0.01,250
0.57734,143.08025,0.01,250
0.57729,143.0746,0.01,250
0.57737,143.07116,0.01,250
0.57718,143.06612,0.01,250
0.57745,143.06198,0.01,250
0.57751,143.05579,0.01,250
0.57773,143.05004,0.01,250
0.5778,143.04181,0.01,250
0.57782,143.03308,0.01,250
0.57791,143.02215,0.01,250
0.57779,143.01164,0.01,250
0.57809,142.99977,0.01,250
0.57814,142.9895,0.01,250
0.57793,142.97915,0.01,250
0.57818,142.97126,0.01,250
0.57836,142.96275,0.01,250
0.5786,142.95627,0.01,250
0.57824,142.94939,0.01,250
0.57859,142.94351,0.01,250
0.57888,142.93614,0.01,250
0.57883,142.9303,0.01,250
0.57898,142.92234,0.01,250
0.57921,142.9163,0.01,250
0.5793,142.90833,0.01,250
0.57934,142.90287,0.01,250
0.57933,142.89556,0.01,250
0.57945,142.89128,0.01,250
0.57938,142.88426,0.01,250
0.57958,142.88183,0.01,250
0.57995,142.87712,0.01,250
0.57994,142.87648,0.01,250
0.58013,142.87365,0.01,250
0.58038,142.87555,0.01,250
0.58037,142.87392,0.01,250
0.58052,142.87685,0.01,250
0.58032,142.87564,0.01,250
0.58043,142.87868,0.01,250
0.58041,142.87692,0.01,250
0.58063,142.87946,0.01,250
0.58087,142.87672,0.01,250
0.58087,142.87967,0.01,250
0.58068,142.87721,0.01,250
0.58119,142.8807,0.01,250
0.58117,142.87933,0.01,250
0.58149,142.88368,0.01,250
0.5812,142.88295,0.01,250
0.58162,142.88733,0.01,250
0.58172,142.88612,0.01,250
0.58178,142.88944,0.01,250
0.58192,142.88702,0.01,250
0.58183,142.88865,0.01,250
0.58167,142.88414,0.01,250
0.58215,142.8836,0.01,250
0.58219,142.87676,0.01,250
0.58227,142.8741,0.01,250
0.58269,142.86634,0.01,250
0.58243,142.86316,0.01,250
0.58262,142.85553,0.01,250
0.58276,142.85294,0.01,250
0.5827,142.84666,0.01,250
0.58288,142.8453,0.01,250
0.58316,142.84062,0.01,250
0.58307,142.84055,0.01,250
0.5832,142.83663,0.01,250
0.58324,142.83652,0.01,250
0.58343,142.83267,0.01,250
0.58376,142.83262,0.01,250
0.58373,142.82855,0.01,250
0.58373,142.828,0.01,250
0.58391,142.82428,0.01,250
0.58416,142.8246,0.01,250
0.58383,142.82219,0.01,250
0.58398,142.82341,0.01,250
0.58414,142.82257,0.01,250
0.58439,142.82513,0.01,250
0.58429,142.82476,0.01,250
0.58454,142.82712,0.01,250
0.58448,142.82688,0.01,250
0.58471,142.82867,0.01,250
0.58462,142.82724,0.01,250
0.58511,142.82792,0.01,250
0.585,142.82577,0.01,250
0.585,142.82572,0.01,250
0.58532,142.82351,0.01,250
0.58557,142.82342,0.01,250
0.58545,142.82212,0.01,250
0.58588,142.82243,0.01,250
0.58627,142.82139,0.01,250
0.58603,142.82166,0.01,250
0.58589,142.82055,0.01,250
0.58605,142.82052,0.01,250
0.5861,142.81909,0.01,250
0.5861,142.81781,0.01,250
0.58656,142.81503,0.01,250
0.58648,142.81224,0.01,250
0.58635,142.80787,0.01,250
0.58632,142.80298,0.01,250
0.58663,142.79771,0.01,250
0.5867,142.7918,0.01,250
0.58691,142.78611,0.01,250
0.58707,142.77994,0.01,250
0.58704,142.77418,0.01,250
0.58711,142.76778,0.01,250
0.58729,142.76271,0.01,250
0.58756,142.75715,0.01,250
0.58711,142.75317,0.01,250
0.58729,142.74809,0.01,250
0.58786,142.74467,0.01,250
0.58781,142.73947,0.01,250
0.58808,142.7366,0.01,250
0.58763,142.73133,0.01,250
0.58788,142.72844,0.01,250
0.58794,142.72232,0.01,250
0.58836,142.71816,0.01,250
0.58838,142.71009,0.01,250
0.58852,142.70489,0.01,250
0.58847,142.69596,0.01,250
0.5884,142.69028,0.01,250
0.58876,142.68062,0.01,250
0.58858,142.67525,0.01,250
0.58892,142.66623,0.01,250
0.58913,142.66193,0.01,250
0.5892,142.65389,0.01,250
0.5894,142.65082,0.01,250
0.58927,142.64319,0.01,250
0.58939,142.64046,0.01,250
0.58964,142.63361,0.01,250
0.5896,142.6323,0.01,250
0.58953,142.62769,0.01,250
0.59,142.62629,0.01,250
0.58973,142.62026,0.01,250
0.58988,142.62152,0.01,250
0.58994,142.6181,0.01,250
0.59015,142.62164,0.01,250
0.59016,142.62076,0.01,250
0.59064,142.6247,0.01,250
0.59047,142.62261,0.01,250
0.59064,142.62614,0.01,250
0.59089,142.62506,0.01,250
0.59088,142.62886,0.01,250
0.59112,142.62761,0.01,250
0.59082,142.62845,0.01,250
0.59122,142.62576,0.01,250
0.59118,142.62759,0.01,250
0.59133,142.62475,0.01,250
0.59139,142.62574,0.01,250
0.59152,142.6219,0.01,250
0.59173,142.61979,0.01,250
0.59146,142.61345,0.01,250
0.59157,142.61003,0.01,250
0.5918,142.60308,0.01,250
0.59228,142.59825,0.01,250
0.59243,142.59084,0.01,250
0.59234,142.5853,0.01,250
0.59207,142.57768,0.01,250
0.59246,142.57183,0.01,250
0.59237,142.56477,0.01,250
0.59242,142.55888,0.01,250
0.59297,142.55269,0.01,250
0.59271,142.54844,0.01,250
0.59299,142.54385,0.01,250
0.59292,142.54113,0.01,250
0.59323,142.53828,0.01,250
0.59356,142.53663,0.01,250
0.59324,142.53535,0.01,250
0.59317,142.53523,0.01,250
0.59352,142.53473,0.01,250
0.59372,142.53499,0.01,250
0.59384,142.53439,0.01,250
0.59385,142.53433,0.01,250
0.59381,142.53272,0.01,250
0.59371,142.53156,0.01,250
0.594,142.52821,0.01,250
0.59439,142.52592,0.01,250
0.59439,142.52148,0.01,250
0.59443,142.51849,0.01,250
0.59483,142.51366,0.01,250
0.59464,142.51128,0.01,250
0.59468,142.50687,0.01,250
0.59447,142.50539,0.01,250
0.59483,142.50222,0.01,250
0.59493,142.50243,0.01,250
0.59488,142.50039,0.01,250
0.59514,142.50192,0.01,250
0.59504,142.50121,0.01,250
0.59539,142.50406,0.01,250
0.59554,142.50449,0.01,250
0.59572,142.50843,0.01,250
0.59591,142.50967,0.01,250
0.59579,142.51402,0.01,250
0.59606,142.51522,0.01,250
0.59626,142.5178,0.01,250
0.59629,142.51913,0.01,250
0.59615,142.52405,0.01,250
0.59636,142.52459,0.01,250
0.59632,142.52799,0.01,250
0.59659,142.52648,0.01,250
0.59644,142.52655,0.01,250
0.59668,142.52355,0.01,250
0.59662,142.52259,0.01,250
0.59693,142.51753,0.01,250
0.59697,142.51336,0.01,250
0.59714,142.50592,0.01,250
0.59683,142.4989,0.01,250
0.59725,142.49196,0.01,250
0.5972,142.48542,0.01,250
0.5975,142.47664,0.01,250
0.59768,142.46911,0.01,250
0.59781,142.46064,0.01,250
0.59764,142.45334,0.01,250
0.59798,142.44776,0.01,250
0.59764,142.44274,0.01,250
0.59782,142.43923,0.01,250
0.59815,142.43603,0.01,250
0.59826,142.43492,0.01,250
0.59829,142.433,0.01,250
0.59858,142.43361,0.01,250
0.59871,142.43259,0.01,250
0.59871,142.43432,0.01,250
0.59885,142.43341,0.01,250
0.59891,142.43593,0.01,250
0.59898,142.43519,0.01,250
0.59918,142.43764,0.01,250
0.59937,142.43618,0.01,250
0.59933,142.4378,0.01,250
0.59916,142.43487,0.01,250
0.59947,142.43543,0.01,250
0.59939,142.43092,0.01,250
0.59963,142.43028,0.01,250
0.60003,142.42487,0.01,250
0.59998,142.42367,0.01,250
0.60011,142.41795,0.01,250
0.60013,142.41675,0.01,250
0.60024,142.41134,0.01,250
0.60029,142.41035,0.01,250
0.60016,142.40532,0.01,250
0.6008,142.40415,0.01,250
0.60048,142.39856,0.01,250
0.60046,142.39645,0.01,250
0.60059,142.39009,0.01,250
0.60079,142.38751,0.01,250
0.60106,142.38083,0.01,250
0.60101,142.37775,0.01,250
0.60145,142.3707,0.01,250
0.60115,142.36673,0.01,250
0.60133,142.35917,0.01,250
0.60153,142.35518,0.01,250
0.6017,142.3483,0.01,250
0.60177,142.34456,0.01,250
0.6019,142.33757,0.01,250
0.60212,142.33358,0.01,250
0.60209,142.32687,0.01,250
0.60212,142.32314,0.01,250
0.60205,142.31657,0.01,250
0.60207,142.31288,0.01,250
0.60211,142.30632,0.01,250
0.60259,142.3021,0.01,250
0.60231,142.29522,0.01,250
0.60276,142.29087,0.01,250
